,GOLD,WHEAT,NIKKEI,COPPER
127,0.22560872647931512,0.15315175188546032,0.42225095096393167,0.19898857067129297
128,0.34450507575913014,0.06428673227066463,0.2025307909605192,0.38867740100968606
129,0.08436199115103757,0.4515807632674841,0.2974874049752952,0.1665698406061833
130,0.37709802319411123,0.3535713109292814,0.11351599361438182,0.15581467226222553
131,0.2713323133863849,0.3442664417729457,0.14892555337439353,0.235475691466276
132,0.30936970755373105,0.3219975639470834,0.32744558760695097,0.04118714089223459
133,0.3204854362546688,0.3756441911086902,0.20857804738258298,0.09529232525405801
134,0.34073366563520596,0.043732750796854125,0.2626579104158788,0.352875673152061
135,0.25211990264885686,0.17929641136771438,0.3500083667932498,0.21857531919017903
136,0.1547295811001805,0.35440284382796794,0.16654467303603784,0.3243229020358137
137,0.13193645617336536,0.301065079999179,0.1911873142253056,0.37581114960215006
138,0.23685381490016216,0.05682130579126091,0.4488015633778856,0.2575233159306913
139,0.08151085089353062,0.011594474194510396,0.4463396843101137,0.46055499060184524
140,0.286637651141751,0.08012291795123988,0.2962316270204734,0.3370078038865358
141,0.3531106069527151,0.3141495689000461,0.06314848646401824,0.2695913376832205
142,0.30037400198382797,0.367507630122712,0.24546050129993577,0.08665786659352427
143,0.3974406962218047,0.2824771462531988,0.20275377617688675,0.11732838134810959
144,0.2801687245042043,0.2318351408708483,0.23117872210651802,0.2568174125184293
145,0.20361234181025445,0.34465853893353743,0.39136031355549744,0.060368805700710654
146,0.21238872288666652,0.3736209065720446,0.1404522735823813,0.2735380969589075
147,0.40063299742338904,0.007616770575176422,0.09172773338586808,0.5000224986155665
148,0.17235341517639405,0.1474871340680568,0.4379699663545291,0.24218948440102006
149,0.3913598049873848,0.3780057162544495,0.19797939589054078,0.03265508286762491
150,0.43926594927744417,0.11226821880008786,0.006732024274433344,0.44173380764803466
151,0.2747628491090004,0.29756849359064075,0.1792449590305302,0.24842369826982866
152,0.05895895571353225,0.4641141207903841,0.005474269640641769,0.47145265385544183
153,0.06627164833159557,0.4879012153585421,0.3393634474839476,0.10646368882591488
154,0.11771898888347322,0.1965236474340047,0.311278937006124,0.37447842667639814
155,0.26797002445148854,0.33593272424323334,0.26499828066573283,0.13109897063954543
156,0.1756833080152832,0.2933783242723871,0.30462945979213585,0.2263089079201938
157,0.39485526792927417,0.0014935777158860224,0.33425844137524324,0.2693927129795965
158,0.3611959604551113,0.01959941559037284,0.09410386214541647,0.5251007618090993
159,0.28055664108631345,0.20252228397799196,0.07568697820699169,0.4412340967287028
160,0.21885325839566494,0.014832677081559687,0.26132079641392936,0.504993268108846
161,0.5305294247921284,0.213173046859881,0.2301694319060452,0.026128096441945307
162,0.3191606592749289,0.24865868318915305,0.36681424310564487,0.0653664144302732
163,0.15800800994837405,0.2374462353373897,0.3000281768225418,0.3045175778916946
164,0.004652691032009615,0.4508606045350054,0.4556811988133671,0.08880550561961775
165,0.3083862435227521,0.46122330234885034,0.046502903253073574,0.18388755087532396
166,0.25423668345720646,0.31928939156841835,0.03664749809822753,0.3898264268761476
167,0.21975322095725128,0.2784110694712079,0.2659475514833929,0.23588815808814795
168,0.27296391906466183,0.21623132965477343,0.27508546817483337,0.2357192831057315
169,0.11093098474923067,0.147990305891983,0.2560159159834508,0.4850627933753356
170,0.44305139498920576,0.26874717452599156,0.11611051934577817,0.17209091113902453
171,0.25088400399811417,0.1563874166856488,0.5621412576859643,0.030587321630272786
172,0.4801734348347822,0.14864937206383985,0.297954997236106,0.07322219586527187
173,0.23362712534816282,0.451860350005813,0.03390754097652899,0.2806049836694952
174,0.14564653557618196,0.43739120064348463,0.36423394266702575,0.05272832111330766
175,0.32504092570894194,0.262345203048022,0.2849378709904763,0.12767600025255973
176,0.3357686196937216,0.1013646728219128,0.2588473403246007,0.30401936715976485
177,0.25770094118829273,0.3503640189714326,0.3739148793948219,0.018020160445452713
178,0.19206494966885648,0.08526387322110027,0.4159223751976852,0.30674880191235815
179,0.46490015332739276,0.07850112977448444,0.03479709904324617,0.42180161785487663
180,0.14121015912597473,0.24535517226070805,0.2882862075171536,0.3251484610961636
181,0.3895515890159079,0.2592925971810112,0.11893923822274476,0.2322165755803361
182,0.02292589514197714,0.011702457964734153,0.34556415606481306,0.6198074908284756
183,0.35370375958196,0.13325112452553375,0.4069349137155467,0.10611020217695959
184,0.23855529732447672,0.35165852063360864,0.1660509632037886,0.24373521883812604
185,0.22211759043673723,0.25845455645621296,0.2652568346312532,0.25417101847579643
186,0.4202071082839114,0.3419812238119018,0.11587879388881951,0.12193287401536727
187,0.07288717706386995,0.3131535090560738,0.27689772684173314,0.33706158703832323
188,0.39671868791137155,0.11016988485576643,0.09616224668897226,0.3969491805438898
189,0.38040546277073906,0.22459176206607742,0.2926642257284135,0.10233854943476998
190,0.31184354106410883,0.28052486106188373,0.039083450677703496,0.36854814719630397
191,0.1752004943564029,0.09863186320478887,0.3450262662543855,0.38114137618442273
192,0.06530781949014455,0.1778227456414641,0.36764748459675983,0.3892219502716314
193,0.26830168141586586,0.3403849093628343,0.10725463607712384,0.28405877314417605
194,0.10144635255319852,0.2003589172275456,0.14521363358286496,0.5529810966363911
195,0.25956086776822496,0.01277335160601376,0.40474041841937963,0.32292536220638157
196,0.344396251573008,0.1251498168029977,0.2845979784835087,0.24585595314048556
197,0.2462782989009204,0.38758787155424756,0.25917833064322654,0.10695549890160547
198,0.34666166829581957,0.31495974681794653,0.1437527528763647,0.1946258320098693
199,0.40954529902825854,0.09195717596498106,0.026343337221684467,0.472154187785076
200,0.12657813193947348,0.05062667804175619,0.4205758102179391,0.4022193798008313
201,0.2896671228886392,0.2322313520756742,0.17716667720079615,0.30093484783489033
202,0.3075201066425063,0.05057808011897267,0.2581785441762557,0.38372326906226534
203,0.3351322726209775,0.1359593553693681,0.09350908464476551,0.4353992873648889
204,0.22317282890846055,0.09727685578426935,0.5028863569865909,0.1766639583206793
205,0.5693078684817161,0.07274362772410516,0.0483641893141906,0.3095843144799881
206,0.19730345993186574,0.5210558274237559,0.023825404932153252,0.2578153077122252
207,0.6011161537298968,0.24527209462289137,0.04178782561426386,0.11182392603294798
208,0.12483467752321736,0.40555085192333795,0.33352995612829917,0.1360845144251455
209,0.5865650351437924,0.18097306449812336,0.052834941162688866,0.17962695919539529
210,0.33729584683911645,0.03660842991537913,0.02739032311586752,0.5987054001296369
211,0.028499427556780487,0.08896127123344448,0.5124643413421819,0.37007495986759326
212,0.5353129546349804,0.28698336482396436,0.0428398963025873,0.13486378423846795
213,0.17965989093251278,0.11184311328789408,0.3306835278303482,0.3778134679492449
214,0.02842500992472745,0.4598076566920715,0.06945306045286047,0.44231427293034054
215,0.4763326206594581,0.18124799381186876,0.2186098023037945,0.12380958322487863
216,0.18302972077059804,0.31445987522110036,0.3249071931471185,0.1776032108611832
217,0.002031721817675312,0.17167119723405827,0.07842950254468133,0.7478675784035851
218,0.2627386027252527,0.5052527047263428,0.1319000385415263,0.10010865400687838
219,0.3527316117932756,0.27570587436527605,0.1712644676793584,0.20029804616208996
220,0.4500266460743791,0.23343937378359475,0.039145570769980556,0.27738840937204545
221,0.6750063473748263,0.22979952515669402,0.08338088860798817,0.011813238860491442
222,0.12074866647037848,0.31024105127095486,0.41015210421204695,0.15885817804661967
223,0.325723168864819,0.3831625343682713,0.017319026329214126,0.27379527043769547
224,0.29953211130653756,0.36096678150809103,0.2585900899665297,0.08091101721884167
225,0.4379038109109582,0.3278660148941449,0.08112526634582018,0.15310490784907677
226,0.122324493287028,0.19574571321076673,0.5147373037627766,0.16719248973942874
227,0.1852436976681779,0.23802607786897886,0.2954450048193632,0.2812852196434801
228,0.06776535770687972,0.2914780342057849,0.2895188977236344,0.35123771036370105
229,0.050699751486033603,0.2389370083360179,0.3175145825341645,0.39284865764378407
230,0.6520944570548998,0.10587264060064595,0.10201407741151615,0.1400188249329381
231,0.0321918033859157,0.3701131654413941,0.5018721791013845,0.09582285207130563
232,0.36612280411212583,0.07325881651751308,0.11618969606070205,0.444428683309659
233,0.015618832885961,0.41033767470671784,0.1906195180152492,0.38342397439207215
234,0.2534483861372742,0.2101029795743706,0.2643010683726229,0.2721475659157323
235,0.31049253393091375,0.15987858226677443,0.4589288708038231,0.07070001299848881
236,0.048656058802640706,0.2226633179512056,0.2250032399100102,0.5036773833361435
237,0.1718998558647216,0.2903680006466965,0.2380759872723542,0.2996561562162277
238,0.24332619006029926,0.3829711309179773,0.23427880586510277,0.13942387315662072
239,0.24694288792805363,0.2140812077621467,0.18330263206234873,0.3556732722474509
240,0.35545857195232305,0.2572941670648592,0.1879089008281294,0.19933836015468828
241,0.40700395629716174,0.26182405200745246,0.10043929937181174,0.230732692323574
242,0.2653654407538389,0.2330768302095781,0.20887947421159722,0.29267825482498583
243,0.342929904625601,0.185591829792434,0.26455341487712647,0.20692485070483854
244,0.28673536858495463,0.23462905523441727,0.3695154772764689,0.10912009890415907
245,0.2125893267137971,0.25183443258828575,0.2523053959982931,0.2832708446996241
246,0.38113045057627587,0.023766251829788736,0.3955300953483674,0.19957320224556793
247,0.39469148517374775,0.3979556662332311,0.014645180694040754,0.1927076678989805
248,0.3107438748714696,0.2544920826367628,0.32103681621063584,0.11372722628113172
249,0.18874628627116358,0.2991810697694129,0.3705361407997321,0.14153650315969135
250,0.0010793167557027147,0.301013559074203,0.31845405922481196,0.3794530649452824
251,0.36320465236744504,0.1798492201127167,0.2655121214973195,0.1914340060225187
252,0.061291664287140064,0.3327847475469972,0.03794977539011441,0.5679738127757483
253,0.1078426728828948,0.31074113390111857,0.26655015302218765,0.31486604019379905
254,0.1579766410123991,0.13709583347554188,0.34217471004169836,0.3627528154703606
255,0.49323601986844384,0.08815520265499246,0.18517139195809712,0.2334373855184664
256,0.21258012266932538,0.4732169488444321,0.28259610392408024,0.03160682456216223
257,0.2896687772212741,0.031070716854810367,0.3677223592806675,0.3115381466432481
258,0.2596868166961288,0.22945614051494057,0.251796356327511,0.25906068646141955
259,0.3293933375305752,0.3038585639048734,0.22287077079489814,0.14387732776965345
260,0.02223227322859425,0.4079104655882195,0.02074031035464746,0.5491169508285388
261,0.12706890454031528,0.5425719927294276,0.1782263398311872,0.15213276289907
262,0.1995475584625541,0.18977573481232787,0.2856094560223675,0.32506725070275055
263,0.40088211751119374,0.20302581642938075,0.3384315131260053,0.0576605529334202
264,0.45791396282020436,0.024075927348397815,0.4005209420152964,0.11748916781610141
265,0.3369085300789879,0.42755121315911493,0.1733568296935289,0.062183427068368234
266,0.678749753274976,0.1290982951178694,0.0023854931397561995,0.18976645846739842
267,0.18945881289469693,0.2660656243352293,0.16503800856776743,0.37943755420230624
268,0.34201626825272996,0.16582758686931956,0.27149276499103064,0.22066337988691986
269,0.5650774108218032,0.08940754912412617,0.2752422314003272,0.07027280865374354
270,0.38976575842298145,0.32550365353895466,0.10154360329429502,0.18318698474376896
271,0.35084595588270123,0.38487168954171475,0.016991062350403683,0.2472912922251803
272,0.2753928547055916,0.19437784964764884,0.19796446554717592,0.3322648300995836
273,0.32155393805135957,0.19136863026261233,0.24222024417922725,0.2448571875068008
274,0.25854322000339525,0.25083782485835737,0.2285158951304733,0.26210306000777395
275,0.04910926653536604,0.4378620530084006,0.11586157750155968,0.3971671029546738
276,0.11010154695621516,0.32840564576865,0.2068151981465476,0.3546776091285872
277,0.2913475607486963,0.25862295261679374,0.30986602438072186,0.14016346225378803
278,0.28833840415963724,0.11610346853945008,0.33296582922073653,0.2625922980801762
279,0.4917751082967276,0.23181304126299476,0.14795854506534134,0.1284533053749363
280,0.48427004590993256,0.040027865629677674,0.040309228936730064,0.43539285952365964
281,0.1894298181736421,0.4118764641892758,0.31861034524324483,0.08008337239383725
282,0.2633484544854356,0.4697484640840034,0.17369677480760903,0.09320630662295185
283,0.031282684479358315,0.11280338126323582,0.37365885511634034,0.4822550791410655
284,0.11434830961161599,0.1335668116875626,0.3346989191153785,0.417385959585443
285,0.26076229901606446,0.23562097265510373,0.3117451536866295,0.1918715746422023
286,0.4152746179088769,0.44034127724340466,0.017640646988671717,0.12674345785904675
287,0.12470885121701947,0.12136474337066405,0.36268710300641255,0.391239302405904
288,0.22175580951423737,0.24075859118063142,0.07338988314142919,0.46409571616370193
289,0.2333526736276647,0.2871080196061133,0.4092213580069894,0.07031794875923261
290,0.10281633834004857,0.36063861851346,0.36118749295954516,0.1753575501869461
291,0.42152668758784156,0.1619394442332451,0.31840257116640847,0.09813129701250482
292,0.4382130353966753,0.3825141876092385,0.003215774263477728,0.1760570027306087
293,0.22549220560073457,0.29759417458232723,0.21378259675228545,0.26313102306465275
294,0.07968178626656494,0.1018464369695225,0.41544623818990417,0.4030255385740084
295,0.30758469291508755,0.2898763111131885,0.30406884597776146,0.09847014999396259
296,0.18852452672200648,0.043853564598306125,0.42776187401678795,0.3398600346628995
297,0.5672092431635355,0.10959604675829494,0.20821570797862254,0.11497900209954691
298,0.40877005785390996,0.18839771448379247,0.38729613653743616,0.015536091124861498
299,0.3397869272317698,0.2903211903961595,0.17250957585809432,0.19738230651397645
300,0.17764922984893672,0.2645349011184093,0.27067158511974027,0.28714428391291374
301,0.24571811124102247,0.20377642198865847,0.2924690829842138,0.2580363837861053
302,0.46615951431833513,0.19488741259885506,0.015993589718292532,0.32295948336451735
303,0.46448196520594265,0.2748437073078325,0.058575177581749564,0.20209914990447528
304,0.363272696737522,0.08314142923936423,0.13517410279900915,0.41841177122410456
305,0.04638985681603144,0.209151301307698,0.25807746553472166,0.4863813763415489
306,0.2970762010576951,0.2769942640597399,0.09660132049354399,0.32932821438902093
307,0.3173026575846484,0.3030680807138874,0.251215403010531,0.12841385869093316
308,0.22781459038487428,0.21796683026112712,0.2722105156109748,0.2820080637430238
309,0.3361432962544323,0.23007105357590532,0.14460762039053682,0.2891780297791256
310,0.4626112033271426,0.42927097100029066,0.049924666892167374,0.05819315878039939
311,0.3427996449747771,0.257392183781754,0.20868273822572755,0.1911254330177413
312,0.330392722488883,0.48912642747361307,0.06721012967978816,0.11327072035771578
313,0.5017800263646285,0.36799796898701087,0.003241950707304951,0.12698005394105552
314,0.174821960535731,0.02122406933256842,0.3351627694824629,0.4687912006492377
315,0.190233102738431,0.20581840473797683,0.22176681288929553,0.38218167963429667
316,0.28547468895816946,0.37316017551142483,0.10220302541027207,0.23916211012013366
317,0.15848437424099848,0.3518833794742113,0.08814413941257702,0.40148810687221326
318,0.2812573501794978,0.2750654646830563,0.2745255289845606,0.16915165615288513
319,0.29012924128824114,0.0899721702773171,0.14247165459578015,0.47742693383866164
320,0.2379576962677565,0.35476052368477423,0.11976906408280891,0.2875127159646603
321,0.35953788205267173,0.05631445947714123,0.27716220979054945,0.3069854486796375
322,0.3051172918954588,0.4062912473099031,0.10865642814317071,0.17993503265146732
323,0.17438379771673646,0.3256737996835091,0.28158804298244744,0.21835435961730695
324,0.339584171298477,0.0895918175317307,0.349678023996567,0.22114598717322537
325,0.1272177117774715,0.18845202492442578,0.3298123200268743,0.35451794327122854
326,0.30901170134879813,0.32780693095071634,0.08975535952554263,0.27342600817494295
327,0.21573838302435444,0.18074804638032513,0.29202996264550474,0.31148360794981567
328,0.0542979047584374,0.06613286054823064,0.355998764267374,0.523570470425958
329,0.7769841063034707,0.014276979439277221,0.14007448483132182,0.06866442942593029
330,0.17563637895566706,0.3654213976058478,0.28941179823139485,0.1695304252070903
331,0.20384348130379587,0.2906540430133717,0.22661316530000916,0.2788893103828232
332,0.06853200350258619,0.2963692061410869,0.40179113639863623,0.23330765395769065
333,0.23614047007297154,0.2386297682713734,0.33647788351993185,0.18875187813572322
334,0.24654272952528808,0.2923950437106991,0.13823852801097997,0.3228236987530328
335,0.30853777241461955,0.06252961415308338,0.3100983875934383,0.3188342258388588
336,0.17946826303068553,0.027382543639911907,0.40726729745677626,0.3858818958726262
337,0.22515887520954847,0.09233101871042676,0.26512532357478236,0.41738478250524247
338,0.27724161347194076,0.19618509140085894,0.2633718318773039,0.26320146324989635
339,0.07323992631089182,0.39012322234159036,0.46765542496780493,0.06898142637971283
340,0.32973941146248076,0.08645870590568971,0.40659214416767814,0.1772097384641515
341,0.2575646918020104,0.03852069427320245,0.3443555636326626,0.35955905029212454
342,0.22013853757102114,0.5840392494119674,0.15177742435075026,0.044044788666261075
343,0.6207209858249692,0.1749650691216015,0.11817237548131641,0.08614156957211312
344,0.36810758489757406,0.1072940899723318,0.3085999492633895,0.21599837586670467
345,0.383616145767896,0.22968009575940637,0.2065093809595175,0.18019437751318015
346,0.2644062604116666,0.35577861417568546,0.00497396855819554,0.3748411568544524
347,0.07063678191443841,0.5239160180692835,0.23982023027936228,0.16562696973691587
348,0.30572184839150157,0.15859920106187847,0.2552189924210035,0.28045995812561647
349,0.4594415412906204,0.03708012130465069,0.02491645620322983,0.47856188120149906
350,0.4152171722293584,0.3450585501629913,0.07515590674034266,0.16456837086730766
351,0.27997969766738945,0.12596376358084155,0.07691117589369473,0.5171453628580743
352,0.07786541663939482,0.27515730923496123,0.3061285158112052,0.34084875831443867
353,0.1493237908813294,0.448707237184159,0.39149218820951037,0.01047678372500124
354,0.23684270654905687,0.1924286912475224,0.32324285501352823,0.24748574718989252
355,0.38371928934150606,0.24805252612912038,0.25788197461237616,0.11034620991699733
356,0.4644096578204695,0.10150948772833891,0.05706512367079302,0.37701573078039863
357,0.21143679484964,0.04767788182179189,0.4557989272319227,0.2850863960966454
358,0.1762642891071588,0.3092404641848586,0.20116582537023997,0.3133294213377427
359,0.2129028835768594,0.3263345826294362,0.007507275253882094,0.4532552585398223
360,0.045271343028708624,0.7564891022662937,0.04457900752979296,0.15366054717520458
361,0.10116328521558378,0.42318485427940006,0.3039951501440464,0.17165671036096983
362,0.3115144083447317,0.4322989679119198,0.10408911988440622,0.15209750385894236
363,0.20346347913413682,0.06986606659601777,0.29094283739262705,0.43572761687721834
364,0.30038863747633626,0.20566894067985478,0.4523795982110094,0.04156282363279958
365,0.32824652706785395,0.2602350742144985,0.3076125040021472,0.10390589471550041
366,0.09599961209512968,0.281978270027356,0.34518760199748855,0.2768345158800259
367,0.03149225070725724,0.5146892051200005,0.4377049563559476,0.016113587816794738
